5.8667	0.0082596
5.9	0.0085995
5.9333	0.0089665
5.9667	0.0093504
6	0.0097486
6.0333	0.010157
6.0667	0.010583
6.1	0.010982
6.1333	0.0114
6.1667	0.011866
6.2	0.012293
6.2333	0.012747
6.2667	0.013189
6.3	0.01363
6.3333	0.013956
6.3667	0.014217
6.4	0.014376
6.4333	0.014279
6.4667	0.013976
6.5	0.013272
6.5333	0.012117
6.5667	0.010476
6.6	0.008156
6.6333	0.0051444
6.6667	0.0014858
6.7	-0.0027945
6.7333	-0.0074434
6.7667	-0.012316
6.8	-0.017029
6.8333	-0.021196
6.8667	-0.024505
6.9	-0.026652
6.9333	-0.027325
6.9667	-0.026558
7	-0.024454
7.0333	-0.021138
7.0667	-0.017108
7.1	-0.012671
7.1333	-0.0080978
7.1667	-0.0037494
7.2	0.0002572
7.2333	0.0037863
7.2667	0.006828
7.3	0.0094053
7.3333	0.011499
7.3667	0.013236
7.4	0.014634
7.4333	0.015742
7.4667	0.016662
7.5	0.017538
7.5333	0.018494
7.5667	0.0196
7.6	0.020826
7.6333	0.022303
7.6667	0.023959
7.7	0.025769
7.7333	0.027766
7.7667	0.029844
7.8	0.032087
7.8333	0.034443
7.8667	0.036831
7.9	0.039358
7.9333	0.041982
7.9667	0.044742
8	0.047487
8.0333	0.050287
8.0667	0.053275
8.1	0.056274
8.1333	0.059471
8.1667	0.062784
8.2	0.066362
8.2333	0.070181
8.2667	0.074142
8.3	0.078458
8.3333	0.083018
8.3667	0.087852
8.4	0.092966
8.4333	0.098364
8.4667	0.10404
8.5	0.10996
8.5333	0.1161
8.5667	0.12243
8.6	0.12906
8.6333	0.13582
8.6667	0.14284
8.7	0.15009
8.7333	0.1576
8.7667	0.16537
8.8	0.17354
8.8333	0.18202
8.8667	0.19093
8.9	0.20026
8.9333	0.21
8.9667	0.22028
9	0.23112
9.0333	0.24256
9.0667	0.25457
9.1	0.26725
9.1333	0.28073
9.1667	0.29497
9.2	0.31
9.2333	0.32589
9.2667	0.34275
9.3	0.36055
9.3333	0.37924
9.3667	0.39886
9.4	0.41925
9.4333	0.44016
9.4667	0.46138
9.5	0.48235
9.5333	0.50231
9.5667	0.52
9.6	0.5338
9.6333	0.54116
9.6667	0.53874
9.7	0.52208
9.7333	0.48543
9.7667	0.42211
9.8	0.32445
9.8333	0.1844
9.8667	-0.0050019
9.9	-0.24906
9.9333	-0.5494
9.9667	-0.90274
10	-1.2991
10.033	-1.7215
10.067	-2.1461
10.1	-2.543
10.133	-2.8788
10.167	-3.1214
10.2	-3.2452
10.233	-3.2361
10.267	-3.0954
10.3	-2.8402
10.333	-2.4997
10.367	-2.11
10.4	-1.7067
10.433	-1.3194
10.467	-0.96761
10.5	-0.66141
10.533	-0.4029
10.567	-0.18932
10.6	-0.0161
10.633	0.12128
10.667	0.22659
10.7	0.30385
10.733	0.35816
10.767	0.39594
10.8	0.42411
10.833	0.44912
10.867	0.47514
10.9	0.50387
10.933	0.53464
10.967	0.56537
11	0.59388
11.033	0.61838
11.067	0.63781
11.1	0.65201
11.133	0.66101
11.167	0.66498
11.2	0.66397
11.233	0.65785
11.267	0.64622
11.3	0.62878
11.333	0.60519
11.367	0.57601
11.4	0.54262
11.433	0.50682
11.467	0.47091
11.5	0.4366
11.533	0.40528
11.567	0.37774
11.6	0.35436
11.633	0.33547
11.667	0.32083
11.7	0.30993
11.733	0.30165
11.767	0.29488
11.8	0.28819
11.833	0.28068
11.867	0.27175
11.9	0.26116
11.933	0.24918
11.967	0.23635
12	0.22347
12.033	0.21132
12.067	0.20058
12.1	0.19152
12.133	0.18418
12.167	0.17854
12.2	0.17435
12.233	0.17122
12.267	0.16864
12.3	0.16612
12.333	0.16334
12.367	0.15994
12.4	0.15593
12.433	0.15124
12.467	0.14579
12.5	0.13968
12.533	0.133
12.567	0.12634
12.6	0.11984
12.633	0.11365
12.667	0.10767
12.7	0.10159
12.733	0.095172
12.767	0.088366
12.8	0.080921
12.833	0.072991
12.867	0.064709
12.9	0.056052
12.933	0.047308
12.967	0.038488
13	0.029491
13.033	0.020358
13.067	0.010865
13.1	0.0010647
13.133	-0.0088498
13.167	-0.018628
13.2	-0.028132
13.233	-0.036817
13.267	-0.044238
13.3	-0.049781
13.333	-0.053144
13.367	-0.054038
13.4	-0.052578
13.433	-0.049174
13.467	-0.044407
13.5	-0.038874
13.533	-0.033193
13.567	-0.027822
13.6	-0.023121
13.633	-0.019261
13.667	-0.016402
13.7	-0.014339
13.733	-0.013041
13.767	-0.0124
13.8	-0.012288
13.833	-0.012615
13.867	-0.013289
13.9	-0.014248
13.933	-0.01547
13.967	-0.016888
14	-0.018455
14.033	-0.020086
14.067	-0.021558
14.1	-0.022772
14.133	-0.023598
14.167	-0.023993
14.2	-0.024059
14.233	-0.023873
14.267	-0.023595
14.3	-0.023388
14.333	-0.023438
14.367	-0.023863
14.4	-0.024783
14.433	-0.026177
14.467	-0.028001
14.5	-0.030092
14.533	-0.032334
14.567	-0.034502
14.6	-0.03642
14.633	-0.037953
14.667	-0.039095
14.7	-0.039762
14.733	-0.040291
14.767	-0.040731
14.8	-0.041177
14.833	-0.041741
14.867	-0.042351
14.9	-0.04284
14.933	-0.042954
14.967	-0.042476
15	-0.041165
15.033	-0.038996
15.067	-0.036004
15.1	-0.032317
15.133	-0.028312
15.167	-0.024162
15.2	-0.020398
15.233	-0.017228
15.267	-0.014698
15.3	-0.012692
15.333	-0.011017
15.367	-0.0094928
15.4	-0.0079201
15.433	-0.0062375
15.467	-0.0043506
15.5	-0.0023708
15.533	-0.00044724
15.567	0.0013615
15.6	0.0031629
15.633	0.0048115
15.667	0.0064054
15.7	0.0078365
15.733	0.009241
15.767	0.010407
15.8	0.011439
15.833	0.012246
15.867	0.012836
15.9	0.01328
15.933	0.013541
15.967	0.013715
16	0.013883
16.033	0.014039
16.067	0.014214
16.1	0.014286
16.133	0.014348
16.167	0.014128
16.2	0.013668
16.233	0.012733
16.267	0.011498
16.3	0.010119
16.333	0.008792
16.367	0.0077397
16.4	0.0071607
16.433	0.0071758
16.467	0.0077857
16.5	0.0087916
16.533	0.0099015
16.567	0.010886
16.6	0.011606
16.633	0.011946
16.667	0.011896
16.7	0.01163
16.733	0.011277
16.767	0.010927
16.8	0.010663
16.833	0.010549
16.867	0.010476
16.9	0.010554
16.933	0.010614
16.967	0.010683
17	0.010699
17.033	0.01066
17.067	0.010601
17.1	0.010557
17.133	0.010581
17.167	0.010782
17.2	0.011041
17.233	0.011576
17.267	0.012272
17.3	0.013071
17.333	0.013767
17.367	0.01428
17.4	0.014363
17.433	0.013977
17.467	0.013068
17.5	0.01176
17.533	0.010084
17.567	0.0084131
17.6	0.0068702
17.633	0.0055921
17.667	0.0046524
17.7	0.0039368
17.733	0.0033354
17.767	0.0026855
17.8	0.0018724
17.833	0.00057605
17.867	-0.0011607
17.9	-0.0033765
17.933	-0.0059518
17.967	-0.00886
18	-0.01187
18.033	-0.014755
18.067	-0.017553
18.1	-0.020132
18.133	-0.022515
18.167	-0.024644
18.2	-0.026378
18.233	-0.027669
18.267	-0.028319
18.3	-0.028297
18.333	-0.027458
18.367	-0.025794
18.4	-0.023649
18.433	-0.021222
18.467	-0.018695
18.5	-0.016403
18.533	-0.014529
18.567	-0.013217
18.6	-0.012337
18.633	-0.011862
18.667	-0.011722
18.7	-0.011693
18.733	-0.011708
18.767	-0.011617
18.8	-0.011324
18.833	-0.010761
18.867	-0.0098464
18.9	-0.0085271
18.933	-0.0067959
18.967	-0.0046399
19	-0.0020581
19.033	0.0007563
19.067	0.0036609
19.1	0.0063201
19.133	0.0085813
19.167	0.010144
19.2	0.010922
19.233	0.010852
19.267	0.010112
19.3	0.0089926
19.333	0.0076174
19.367	0.006281
19.4	0.0051128
19.433	0.0042087
19.467	0.0035472
19.5	0.0030985
19.533	0.0028315
19.567	0.0026648
19.6	0.0025169
19.633	0.0022485
19.667	0.0018354
19.7	0.0012966
19.733	0.00056343
19.767	-0.00025523
19.8	-0.00099709
19.833	-0.001553
19.867	-0.0017842
19.9	-0.0018122
19.933	-0.0015911
19.967	-0.0012461
20	-0.00091589
20.033	-0.00056867
20.067	-0.00025288
20.1	4.7387e-05
20.133	0.00042965
20.167	0.00097813
20.2	0.0016158
20.233	0.0023322
20.267	0.0029619
20.3	0.0034526
20.333	0.0037081
20.367	0.0036627
20.4	0.0034305
20.433	0.0030192
20.467	0.0025434
20.5	0.0020938
20.533	0.0017316
20.567	0.0014866
20.6	0.0014472
20.633	0.0016234
20.667	0.0019825
20.7	0.0025
20.733	0.0030665
20.767	0.0036133
20.8	0.0039655
20.833	0.0041248
20.867	0.0040122
20.9	0.0036325
20.933	0.0031036
20.967	0.0024771
21	0.0018146
21.033	0.0010646
21.067	0.00023529
21.1	-0.00052974
21.133	-0.0012398
21.167	-0.00187
21.2	-0.0023877
21.233	-0.0027497
21.267	-0.002982
21.3	-0.0030949
21.333	-0.0030647
21.367	-0.0029867
21.4	-0.0028492
21.433	-0.0026603
21.467	-0.0024376
21.5	-0.0022104
21.533	-0.0020066
21.567	-0.0018534
21.6	-0.001816
21.633	-0.0019593
21.667	-0.0022571
21.7	-0.0027211
21.733	-0.0031835
21.767	-0.0036037
21.8	-0.0039816
21.833	-0.0041394
21.867	-0.0041488
21.9	-0.0039211
21.933	-0.0034816
21.967	-0.0029125
22	-0.0022196
22.033	-0.0014315
22.067	-0.00062378
22.1	0.00019602
22.133	0.00091132
22.167	0.001603
22.2	0.0021715
22.233	0.0025888
22.267	0.0027504
22.3	0.0026928
22.333	0.0022455
22.367	0.0015438
22.4	0.00056807
22.433	-0.00047091
22.467	-0.0014894
22.5	-0.0023739
22.533	-0.0029924
22.567	-0.0033676
22.6	-0.0035328
22.633	-0.0033883
22.667	-0.0031685
22.7	-0.0027962
22.733	-0.0022434
22.767	-0.0016986
22.8	-0.0011796
22.833	-0.00073847
22.867	-0.00031737
22.9	8.9775e-05
22.933	0.00042519
22.967	0.00069447
23	0.00089687
23.033	0.00088156
23.067	0.0006214
23.1	5.4175e-05
23.133	-0.00074223
23.167	-0.0017576
23.2	-0.0028337
23.233	-0.0038307
23.267	-0.004489
23.3	-0.0047747
23.333	-0.0046846
23.367	-0.0042237
23.4	-0.0036397
23.433	-0.0030986
23.467	-0.0026324
23.5	-0.002428
23.533	-0.0023757
23.567	-0.0024987
23.6	-0.0026764
23.633	-0.0028135
23.667	-0.002882
23.7	-0.0026718
23.733	-0.002416
23.767	-0.0018964
23.8	-0.0012391
23.833	-0.00051757
23.867	0.00023472
23.9	0.00095736
23.933	0.0015729
23.967	0.002104
24	0.0024119
24.033	0.002726
24.067	0.002895
24.1	0.0030049
24.133	0.0029471
24.167	0.0027329
24.2	0.0023293
24.233	0.0018361
24.267	0.0013377
24.3	0.00095646
24.333	0.00074784
24.367	0.00078956
24.4	0.0011928
24.433	0.0019151
24.467	0.0029189
24.5	0.0041113
24.533	0.0054045
24.567	0.0066428
24.6	0.007822
24.633	0.0087573
24.667	0.00939
24.7	0.0096547
24.733	0.0096369
24.767	0.0092857
24.8	0.0086459
24.833	0.0079384
24.867	0.0072492
24.9	0.0066197
24.933	0.0061039
24.967	0.0057012
25	0.0054375
25.033	0.0052948
25.067	0.0052174
25.1	0.0052112
25.133	0.0052908
25.167	0.0053398
25.2	0.0052387
25.233	0.0049917
25.267	0.004526
25.3	0.0037959
25.333	0.0028686
25.367	0.0018083
25.4	0.00077936
25.433	-3.272e-05
25.467	-0.00059302
25.5	-0.00070907
25.533	-0.00036805
25.567	0.00038996
25.6	0.0014603
25.633	0.0027355
25.667	0.0039861
25.7	0.0049942
25.733	0.0057
25.767	0.0058582
25.8	0.0055631
25.833	0.0048406
25.867	0.0038058
25.9	0.0025888
25.933	0.0014481
25.967	0.00037544
26	-0.00055967
26.033	-0.0013277
26.067	-0.0018753
26.1	-0.0022821
26.133	-0.0024577
26.167	-0.0023612
26.2	-0.0018233
26.233	-0.00068479
26.267	0.00096357
26.3	0.0029662
26.333	0.0051935
26.367	0.0073391
26.4	0.008968
26.433	0.01002
26.467	0.010253
26.5	0.0097336
26.533	0.0086189
26.567	0.0070991
26.6	0.005535
26.633	0.0039852
26.667	0.0027351
26.7	0.0017986
26.733	0.001185
26.767	0.00085958
26.8	0.00062972
26.833	0.00051592
26.867	0.00037953
26.9	0.0002246
26.933	-2.2893e-06
26.967	-0.00012607
27	-0.00029507
27.033	-0.00029752
27.067	-0.00019484
27.1	-0.00010415
27.133	-6.8379e-06
27.167	0.00013529
27.2	0.00013961
27.233	0.0001692
27.267	0.00022489
27.3	0.00028977
27.333	0.00041222
27.367	0.00058029
27.4	0.0007777
27.433	0.00092422
27.467	0.0010044
27.5	0.00095447
27.533	0.00083347
27.567	0.00048457
27.6	2.2293e-05
27.633	-0.00059505
27.667	-0.0013658
27.7	-0.002183
27.733	-0.0030872
27.767	-0.0040406
27.8	-0.0050224
27.833	-0.0059076
27.867	-0.00662
27.9	-0.0070876
27.933	-0.0072391
27.967	-0.0069227
28	-0.0062289
28.033	-0.0052196
28.067	-0.0038812
28.1	-0.0024576
28.133	-0.0010116
28.167	0.00033386
28.2	0.00151
28.233	0.0024329
28.267	0.0030816
28.3	0.0033669
28.333	0.0034201
28.367	0.0031446
28.4	0.0026563
28.433	0.0020403
28.467	0.0014631
28.5	0.00094826
28.533	0.00068512
28.567	0.00073795
28.6	0.0010382
28.633	0.0016424
28.667	0.0024168
28.7	0.0033119
28.733	0.0040772
28.767	0.0047806
28.8	0.00522
28.833	0.005415
28.867	0.0053782
28.9	0.0051031
28.933	0.0046808
28.967	0.0043184
29	0.0040472
29.033	0.0038962
29.067	0.0038672
29.1	0.0039973
29.133	0.0042398
29.167	0.0045462
29.2	0.0048494
29.233	0.0052723
29.267	0.0056863
29.3	0.006099
29.333	0.0064497
29.367	0.0065668
29.4	0.0063569
29.433	0.0057496
29.467	0.004758
29.5	0.0034948
29.533	0.0020657
29.567	0.00061479
29.6	-0.00061564
29.633	-0.0016292
29.667	-0.0022867
29.7	-0.0026271
29.733	-0.0024904
29.767	-0.0019158
29.8	-0.00090529
29.833	0.00054445
29.867	0.0023293
29.9	0.0042746
29.933	0.0063031
29.967	0.0080743
30	0.0095032
30.033	0.010431
30.067	0.010811
30.1	0.010699
30.133	0.01014
30.167	0.0093531
30.2	0.0084407
30.233	0.0075457
30.267	0.0067125
30.3	0.0060748
30.333	0.0055455
30.367	0.0051891
30.4	0.0050226
30.433	0.0048856
30.467	0.0049304
30.5	0.0049307
30.533	0.0049014
30.567	0.0047501
30.6	0.0044799
30.633	0.0038338
30.667	0.00303
30.7	0.0018776
30.733	0.00054575
30.767	-0.00089458
30.8	-0.0022325
30.833	-0.0032976
30.867	-0.0038603
30.9	-0.0039328
30.933	-0.0035695
30.967	-0.0029105
31	-0.0021452
31.033	-0.0014525
31.067	-0.0010778
31.1	-0.00098087
31.133	-0.0012584
31.167	-0.0016302
31.2	-0.0021475
31.233	-0.0026511
31.267	-0.0030592
31.3	-0.0035077
31.333	-0.00397
31.367	-0.0045921
31.4	-0.0053499
31.433	-0.0062074
31.467	-0.0070502
31.5	-0.0077496
31.533	-0.0081727
31.567	-0.0082212
31.6	-0.0080056
31.633	-0.0075537
31.667	-0.0071193
31.7	-0.0067011
31.733	-0.0065168
31.767	-0.0066689
31.8	-0.0071578
31.833	-0.0079363
31.867	-0.0089636
31.9	-0.010113
31.933	-0.011294
31.967	-0.012199
32	-0.012869
32.033	-0.013223
32.067	-0.013312
32.1	-0.01315
32.133	-0.012861
32.167	-0.012552
32.2	-0.012241
32.233	-0.011968
32.267	-0.011652
32.3	-0.011286
32.333	-0.010849
32.367	-0.010373
32.4	-0.010045
32.433	-0.0097699
32.467	-0.0097386
32.5	-0.0098059
32.533	-0.010082
32.567	-0.010297
32.6	-0.010385
32.633	-0.010221
32.667	-0.0097498
32.7	-0.0090799
32.733	-0.0082616
32.767	-0.00738
32.8	-0.0065633
32.833	-0.0058751
32.867	-0.0055208
32.9	-0.005355
32.933	-0.0054787
32.967	-0.0059102
33	-0.0064384
33.033	-0.0071154
33.067	-0.0078201
33.1	-0.0084787
33.133	-0.0090309
33.167	-0.0094195
33.2	-0.0096691
33.233	-0.0097304
33.267	-0.0096501
33.3	-0.0093427
33.333	-0.0088068
33.367	-0.0080931
33.4	-0.0072624
33.433	-0.0063543
33.467	-0.0053518
33.5	-0.00444
33.533	-0.0036645
33.567	-0.0031374
33.6	-0.0028629
33.633	-0.0029212
33.667	-0.0033318
33.7	-0.0040143
33.733	-0.0048587
33.767	-0.0058067
33.8	-0.0067037
33.833	-0.0073967
33.867	-0.0077834
33.9	-0.0077874
33.933	-0.007373
33.967	-0.0066193
34	-0.0057016
34.033	-0.0047176
34.067	-0.0039167
34.1	-0.0034301
34.133	-0.0032515
34.167	-0.0033969
34.2	-0.0037544
34.233	-0.0041832
34.267	-0.004662
34.3	-0.0050891
34.333	-0.0054412
34.367	-0.0057299
34.4	-0.0059669
34.433	-0.0062262
34.467	-0.0064644
34.5	-0.0065633
34.533	-0.0065276
34.567	-0.0063481
34.6	-0.0059298
34.633	-0.0053637
34.667	-0.0047004
34.7	-0.0041186
34.733	-0.0037978
34.767	-0.0037141
34.8	-0.0040373
34.833	-0.0046017
34.867	-0.0052736
34.9	-0.0059405
34.933	-0.0064237
34.967	-0.0065413
35	-0.0062717
35.033	-0.0056221
35.067	-0.0047145
35.1	-0.003701
35.133	-0.002686
35.167	-0.0018262
35.2	-0.0011204
35.233	-0.00065027
35.267	-0.00035117
35.3	-0.00016745
35.333	-0.00019171
35.367	-0.00042024
35.4	-0.00089965
35.433	-0.0015609
35.467	-0.0023399
35.5	-0.0031384
35.533	-0.0037177
35.567	-0.0039677
35.6	-0.0038067
35.633	-0.0031052
35.667	-0.0021121
35.7	-0.00086662
35.733	0.00031631
35.767	0.001344
35.8	0.0020631
35.833	0.002531
35.867	0.0026483
35.9	0.0025703
35.933	0.0023956
35.967	0.0021405
36	0.0018276
36.033	0.001483
36.067	0.001125
36.1	0.00073956
36.133	0.00038579
36.167	8.4699e-05
36.2	-0.00012616
36.233	-8.0391e-05
36.267	0.0001542
36.3	0.00065315
36.333	0.0013907
36.367	0.0023007
36.4	0.0032817
36.433	0.004177
36.467	0.0049397
36.5	0.0054717
36.533	0.0058218
36.567	0.0059986
36.6	0.0061297
36.633	0.0062144
36.667	0.0062551
36.7	0.0063763
36.733	0.0064829
36.767	0.0065736
36.8	0.0066881
36.833	0.0068151
36.867	0.0070535
36.9	0.0074344
36.933	0.0079844
36.967	0.0086374
37	0.0092887
37.033	0.0099158
37.067	0.010299
37.1	0.010378
37.133	0.010218
37.167	0.0098393
37.2	0.0093639
37.233	0.0090164
37.267	0.0088813
37.3	0.0090705
37.333	0.0095575
37.367	0.010236
37.4	0.011059
37.433	0.011933
37.467	0.012732
37.5	0.013456
37.533	0.014109
37.567	0.014632
37.6	0.015099
37.633	0.015461
37.667	0.015714
37.7	0.01584
37.733	0.015769
37.767	0.015571
37.8	0.015293
37.833	0.014905
37.867	0.014446
37.9	0.013986
37.933	0.013612
37.967	0.013319
38	0.013167
38.033	0.013163
38.067	0.013258
38.1	0.013463
38.133	0.013828
38.167	0.014157
38.2	0.014627
38.233	0.015087
38.267	0.015608
38.3	0.016033
38.333	0.016517
38.367	0.016819
38.4	0.017118
38.433	0.017271
38.467	0.017252
38.5	0.01712
38.533	0.016904
38.567	0.016564
38.6	0.016229
38.633	0.015741
38.667	0.015184
38.7	0.014605
38.733	0.013959
38.767	0.01335
38.8	0.012915
38.833	0.012608
38.867	0.012448
38.9	0.012349
38.933	0.012255
38.967	0.012133
39	0.011929
39.033	0.011627
39.067	0.011274
39.1	0.011056
39.133	0.010915
39.167	0.010921
39.2	0.011123
39.233	0.011504
39.267	0.011993
39.3	0.012349
39.333	0.012522
39.367	0.012461
39.4	0.012055
39.433	0.011291
39.467	0.010343
39.5	0.0092304
39.533	0.0082098
39.567	0.0072578
39.6	0.0065235
39.633	0.0059267
39.667	0.005446
39.7	0.0050354
39.733	0.0045181
39.767	0.0038984
39.8	0.0031931
39.833	0.0024363
39.867	0.0016271
39.9	0.0010544
39.933	0.00064073
39.967	0.00047326
40	0.00049487
40.033	0.00068761
40.067	0.00090667
40.1	0.0009803
40.133	0.00087348
40.167	0.00056726
40.2	3.2087e-05
40.233	-0.00063109
40.267	-0.0014417
40.3	-0.0022198
40.333	-0.0029963
40.367	-0.0036746
40.4	-0.0043099
40.433	-0.0049046
40.467	-0.0053557
40.5	-0.0058056
40.533	-0.0062071
40.567	-0.0065028
40.6	-0.0067294
40.633	-0.0068502
40.667	-0.0069135
40.7	-0.0069305
40.733	-0.0070182
40.767	-0.0072468
40.8	-0.0074961
40.833	-0.0078864
40.867	-0.0082398
40.9	-0.0084798
40.933	-0.0085621
40.967	-0.0084054
41	-0.0079688
41.033	-0.0072854
41.067	-0.0065418
41.1	-0.0058176
41.133	-0.0051965
41.167	-0.004769
41.2	-0.0045246
41.233	-0.0043854
41.267	-0.0042832
41.3	-0.0041463
41.333	-0.0038645
41.367	-0.0034704
41.4	-0.0029839
41.433	-0.0024528
41.467	-0.0019124
41.5	-0.0015021
41.533	-0.0010561
41.567	-0.00062683
41.6	-0.0001641
41.633	0.00043128
41.667	0.0011964
41.7	0.0021233
41.733	0.0032412
41.767	0.0045793
41.8	0.006077
41.833	0.0077831
41.867	0.009552
41.9	0.011379
41.933	0.013173
41.967	0.01475
42	0.016102
42.033	0.017113
42.067	0.017747
42.1	0.018128
42.133	0.018242
42.167	0.0183
42.2	0.01832
42.233	0.018384
42.267	0.01848
42.3	0.018695
42.333	0.01891
42.367	0.019116
42.4	0.019288
42.433	0.019404
42.467	0.019398
42.5	0.019374
42.533	0.019332
42.567	0.019207
42.6	0.019064
42.633	0.018936
42.667	0.018645
42.7	0.018225
42.733	0.01761
42.767	0.01686
42.8	0.015919
42.833	0.014887
42.867	0.013808
42.9	0.01275
42.933	0.011581
42.967	0.010364
43	0.0090526
43.033	0.0075895
43.067	0.0060406
43.1	0.0044624
43.133	0.0028192
43.167	0.0013097
43.2	-6.971e-05
43.233	-0.0012104
43.267	-0.0021229
43.3	-0.0028674
43.333	-0.0035538
43.367	-0.0042375
43.4	-0.0049175
43.433	-0.0056427
43.467	-0.0064018
43.5	-0.0071484
43.533	-0.0077905
43.567	-0.0082991
43.6	-0.0086772
43.633	-0.008848
43.667	-0.0088959
43.7	-0.0087545
43.733	-0.0084615
43.767	-0.008059
43.8	-0.0076644
43.833	-0.0072069
43.867	-0.0068635
43.9	-0.0066259
43.933	-0.0065626
43.967	-0.0065886
44	-0.0067623
44.033	-0.0069046
44.067	-0.0071105
44.1	-0.0071843
44.133	-0.0071802
44.167	-0.0070289
44.2	-0.0066638
44.233	-0.0062424
44.267	-0.0056886
44.3	-0.0051039
44.333	-0.0045852
44.367	-0.0042563
44.4	-0.0040915
44.433	-0.004205
44.467	-0.0044724
44.5	-0.0048582
44.533	-0.0052644
44.567	-0.0057791
44.6	-0.0062402
44.633	-0.0067188
44.667	-0.0072356
44.7	-0.0077627
44.733	-0.0083995
44.767	-0.0090232
44.8	-0.0096863
44.833	-0.010265
44.867	-0.010835
44.9	-0.011366
44.933	-0.011921
44.967	-0.012504
45	-0.013151
45.033	-0.013912
45.067	-0.014719
45.1	-0.015622
45.133	-0.016432
45.167	-0.017182
45.2	-0.017909
45.233	-0.018368
45.267	-0.018714
45.3	-0.018892
45.333	-0.018838
45.367	-0.018671
45.4	-0.01825
45.433	-0.017669
45.467	-0.017008
45.5	-0.016258
45.533	-0.015457
45.567	-0.014708
45.6	-0.014101
45.633	-0.013552
45.667	-0.013151
45.7	-0.012867
45.733	-0.012759
45.767	-0.01273
45.8	-0.012793
45.833	-0.012884
45.867	-0.012963
45.9	-0.012875
45.933	-0.012676
45.967	-0.012311
46	-0.011685
